Idade,Insatisfacao,viagensNegocio,Diária,Departamento,DistanciadeCasa,Educacao,CampoEducacao,NumerodoFuncionario,SatisfacaoAmbiente,Genero,HorasTrabalhadas,EnvovimentoTrabalho,NivelnoTrabalho,Cargo,SatisfacaoTrabalho,StatusCivil,Renda Mensal,Taxa mensal,EmpresasTrabalhadas,Hora Extra,TaxaPerformance,SatisfacaoRelacionamento,HorasPadrao,NivelRemuneracaoVariavel,TempoTotalTrabalho,TempoTreinamentoAnosAnteriores,EquilibrioVidaTrabalho,AnosEmpresa,AnosMesmaPosicao,AnosDesdeUltimaPromocao,AnosMesmoGestor,teste aula
46,Nao,viaja-raramente,1277,Vendas,2,3,Ciencias Sociais,1732,3,Masculino,74,3,3,Executivo de Vendas,4,Divorciado,10368,5596,4,Sim,3,2,80,1,13,5,2,10,6,0,3,1236
36,Sim,viaja-raramente,1456,Vendas,13,5,Marketing,1733,2,Masculino,96,2,2,Executivo de Vendas,1,Divorciado,6134,8658,5,Sim,3,2,80,3,16,3,3,2,2,2,2,1237
32,Sim,viaja-raramente,964,Vendas,1,2,Ciencias Sociais,1734,1,Masculino,34,1,2,Executivo de Vendas,2,Solteiro,6735,12147,6,Não,3,2,80,0,10,2,3,0,0,0,0,1238
23,Nao,viaja-raramente,160,P & D,4,1,Medicina,1735,3,Feminino,51,3,1,Tecnico de Laboratorio,2,Solteiro,3295,12862,1,Não,3,3,80,0,3,3,1,3,2,1,2,1239
31,Nao,viaja-frequentemente,163,P & D,24,1,Formacao Tecnica,1736,4,Feminino,30,3,2,Diretor de Manufatura,4,Solteiro,5238,6670,2,Não,4,4,80,0,9,3,2,5,4,1,4,1240
39,Nao,nao-viaja,792,P & D,1,3,Ciencias Sociais,1737,4,Masculino,77,3,2,Tecnico de Laboratorio,4,Casado,6472,8989,1,Sim,3,4,80,1,9,2,3,9,8,5,8,1241
32,Nao,viaja-raramente,371,Vendas,19,3,Ciencias Sociais,1739,4,Masculino,80,1,3,Executivo de Vendas,3,Casado,9610,3840,3,Não,3,3,80,1,10,2,1,4,3,0,2,1242
40,Nao,viaja-raramente,611,Vendas,7,4,Medicina,1740,2,Masculino,88,3,5,Gestor,2,Solteiro,19833,4349,1,Não,3,2,80,0,21,3,2,21,8,12,8,1243
45,Nao,viaja-raramente,176,Recursos Humanos,4,3,Ciencias Sociais,1744,3,Feminino,56,1,3,Recursos Humanos,3,Casado,9756,6595,4,Não,4,3,80,2,9,2,4,5,0,0,3,1244
30,Nao,viaja-frequentemente,1312,P & D,2,4,Formacao Tecnica,1745,4,Feminino,78,2,1,Pesquisador,1,Solteiro,4968,26427,0,Não,3,4,80,0,10,2,3,9,7,0,7,1245
24,Nao,viaja-frequentemente,897,Recursos Humanos,10,3,Medicina,1746,1,Masculino,59,3,1,Recursos Humanos,4,Casado,2145,2097,0,Não,3,4,80,1,3,2,3,2,2,2,1,1246
30,Sim,viaja-frequentemente,600,Recursos Humanos,8,3,Recursos Humanos,1747,3,Feminino,66,2,1,Recursos Humanos,4,Divorciado,2180,9732,6,Não,3,3,80,1,6,0,2,4,2,1,2,1247
31,Nao,viaja-raramente,1003,Vendas,5,3,Formacao Tecnica,1749,1,Masculino,51,3,2,Executivo de Vendas,3,Casado,8346,20943,1,Não,3,3,80,1,6,3,3,5,2,0,2,1248
27,Nao,viaja-raramente,1054,P & D,8,3,Medicina,1751,3,Feminino,67,3,1,Pesquisador,4,Solteiro,3445,6152,1,Não,3,3,80,0,6,5,2,6,2,1,4,1249
29,Sim,viaja-raramente,428,Vendas,9,3,Marketing,1752,2,Feminino,52,1,1,Representante de Vendas,2,Solteiro,2760,14630,1,Não,3,3,80,0,2,3,3,2,2,2,2,1250
29,Nao,viaja-frequentemente,461,P & D,1,3,Ciencias Sociais,1753,4,Masculino,70,4,2,Representante da Saude,3,Solteiro,6294,23060,8,Sim,3,4,80,0,10,5,4,3,2,0,2,1251
30,Nao,viaja-raramente,979,Vendas,15,2,Marketing,1754,3,Masculino,94,2,3,Executivo de Vendas,1,Divorciado,7140,3088,2,Não,3,1,80,1,12,2,3,7,7,1,7,1252
34,Nao,viaja-raramente,181,P & D,2,4,Medicina,1755,4,Masculino,97,4,1,Pesquisador,4,Casado,2932,5586,0,Sim,3,1,80,3,6,3,3,5,0,1,2,1253
33,Nao,nao-viaja,1283,Vendas,2,3,Marketing,1756,4,Feminino,62,3,2,Executivo de Vendas,2,Solteiro,5147,10697,8,Não,3,4,80,0,13,2,2,11,7,1,7,1254
49,Nao,viaja-raramente,1313,Vendas,11,4,Marketing,1757,4,Feminino,80,3,2,Executivo de Vendas,4,Solteiro,4507,8191,3,Não,3,3,80,0,8,1,4,5,1,0,4,1255
33,Sim,viaja-raramente,211,Vendas,16,3,Ciencias Sociais,1758,1,Feminino,74,3,3,Executivo de Vendas,1,Solteiro,8564,10092,2,Sim,4,3,80,0,11,2,2,0,0,0,0,1256
38,Nao,viaja-frequentemente,594,P & D,2,2,Medicina,1760,3,Feminino,75,2,1,Tecnico de Laboratorio,2,Casado,2468,15963,4,Não,3,2,80,1,9,4,2,6,1,0,5,1257
31,Sim,viaja-raramente,1079,Vendas,16,4,Marketing,1761,1,Masculino,70,3,3,Executivo de Vendas,3,Casado,8161,19002,2,Não,3,1,80,3,10,2,3,1,0,0,0,1258
29,Nao,viaja-raramente,590,P & D,4,3,Formacao Tecnica,1762,4,Feminino,91,2,1,Pesquisador,1,Divorciado,2109,10007,1,Não,3,3,80,1,1,2,3,1,0,0,0,1259
30,Nao,viaja-raramente,305,P & D,16,3,Ciencias Sociais,1763,3,Masculino,58,4,2,Representante da Saude,3,Casado,5294,9128,3,Não,3,3,80,1,10,3,3,7,0,1,7,1260
32,Nao,nao-viaja,953,P & D,5,4,Formacao Tecnica,1764,2,Masculino,65,3,1,Pesquisador,2,Solteiro,2718,17674,2,Não,3,2,80,0,12,3,3,7,7,0,7,1261
38,Nao,viaja-raramente,833,P & D,18,3,Medicina,1766,2,Masculino,60,1,2,Representante da Saude,4,Casado,5811,24539,3,Sim,3,3,80,1,15,2,3,1,0,1,0,1262
43,Sim,viaja-frequentemente,807,P & D,17,3,Formacao Tecnica,1767,3,Masculino,38,2,1,Pesquisador,3,Casado,2437,15587,9,Sim,3,4,80,1,6,4,3,1,0,0,0,1263
42,Nao,viaja-raramente,855,P & D,12,3,Medicina,1768,2,Masculino,57,3,1,Tecnico de Laboratorio,2,Divorciado,2766,8952,8,Não,4,2,80,3,7,6,2,5,3,0,4,1264
55,Nao,viaja-raramente,478,P & D,2,3,Medicina,1770,3,Masculino,60,2,5,Diretor de Pesquisa,1,Casado,19038,19805,8,Não,3,2,80,3,34,2,3,1,0,0,0,1265
33,Nao,nao-viaja,775,P & D,4,3,Formacao Tecnica,1771,4,Masculino,90,3,2,Pesquisador,2,Divorciado,3055,6194,5,Não,3,4,80,2,11,2,2,9,8,1,7,1266
41,Nao,viaja-raramente,548,P & D,9,4,Ciencias Sociais,1772,3,Masculino,94,3,1,Tecnico de Laboratorio,1,Divorciado,2289,20520,1,Não,4,2,80,2,5,2,3,5,3,0,4,1267
34,Nao,nao-viaja,1375,Vendas,10,3,Ciencias Sociais,1774,4,Masculino,87,3,2,Executivo de Vendas,3,Divorciado,4001,12313,1,Sim,3,3,80,1,15,3,3,15,14,0,7,1268
53,Nao,nao-viaja,661,P & D,1,4,Medicina,1775,1,Feminino,60,2,4,Diretor de Manufatura,3,Casado,12965,22308,4,Sim,4,4,80,3,27,2,2,3,2,0,2,1269
43,Nao,viaja-raramente,244,Recursos Humanos,2,3,Ciencias Sociais,1778,2,Masculino,97,3,1,Recursos Humanos,4,Solteiro,3539,5033,0,Não,3,2,80,0,10,5,3,9,7,1,8,1270
34,Nao,viaja-raramente,511,Vendas,3,2,Ciencias Sociais,1779,4,Feminino,32,1,2,Executivo de Vendas,4,Solteiro,6029,25353,5,Não,3,1,80,0,6,3,3,2,2,2,2,1271
21,Sim,viaja-raramente,337,Vendas,7,1,Marketing,1780,2,Masculino,31,3,1,Representante de Vendas,2,Solteiro,2679,4567,1,Não,3,2,80,0,1,3,3,1,0,1,0,1272
38,Nao,viaja-raramente,1153,P & D,6,2,Outros,1782,4,Feminino,40,2,1,Tecnico de Laboratorio,3,Casado,3702,16376,1,Não,3,2,80,1,5,3,3,5,4,0,4,1273
22,Sim,viaja-raramente,1294,P & D,8,1,Medicina,1783,3,Feminino,79,3,1,Tecnico de Laboratorio,1,Casado,2398,15999,1,Sim,3,3,80,0,1,6,3,1,0,0,0,1274
31,Nao,viaja-raramente,196,Vendas,29,4,Marketing,1784,1,Feminino,91,2,2,Executivo de Vendas,4,Casado,5468,13402,1,Não,3,1,80,2,13,3,3,12,7,5,7,1275
51,Nao,viaja-raramente,942,P & D,3,3,Formacao Tecnica,1786,1,Feminino,53,3,3,Gestor,3,Casado,13116,22984,2,Não,3,4,80,0,15,2,3,2,2,2,2,1276
37,Nao,viaja-raramente,589,Vendas,9,2,Marketing,1787,2,Masculino,46,2,2,Executivo de Vendas,2,Casado,4189,8800,1,Não,3,1,80,2,5,2,3,5,2,0,3,1277
46,Nao,viaja-raramente,734,P & D,2,4,Medicina,1789,3,Masculino,46,3,5,Diretor de Pesquisa,4,Divorciado,19328,14218,7,Sim,3,3,80,1,24,3,3,2,1,2,2,1278
36,Nao,viaja-raramente,1383,P & D,10,3,Ciencias Sociais,1790,4,Masculino,90,3,3,Representante da Saude,1,Casado,8321,25949,7,Sim,3,4,80,1,15,1,3,12,8,5,7,1279
44,Sim,viaja-frequentemente,429,P & D,1,2,Medicina,1792,3,Masculino,99,3,1,Pesquisador,2,Divorciado,2342,11092,1,Sim,3,3,80,3,6,2,2,5,3,2,3,1280
37,Nao,viaja-raramente,1239,Recursos Humanos,8,2,Outros,1794,3,Masculino,89,3,2,Recursos Humanos,2,Divorciado,4071,12832,2,Não,3,3,80,0,19,4,2,10,0,4,7,1281
35,Sim,viaja-raramente,303,Vendas,27,3,Ciencias Sociais,1797,3,Masculino,84,3,2,Executivo de Vendas,4,Solteiro,5813,13492,1,Sim,3,4,80,0,10,2,3,10,7,7,7,1282
33,Nao,viaja-raramente,867,P & D,8,4,Ciencias Sociais,1798,4,Masculino,90,4,1,Pesquisador,1,Casado,3143,6076,6,Não,3,2,80,1,14,1,3,10,8,7,6,1283
28,Nao,viaja-raramente,1181,P & D,1,3,Ciencias Sociais,1799,3,Masculino,82,3,1,Pesquisador,4,Casado,2044,5531,1,Não,3,3,80,1,5,6,4,5,3,0,3,1284
39,Nao,viaja-raramente,1253,P & D,10,1,Medicina,1800,3,Masculino,65,3,3,Diretor de Pesquisa,3,Solteiro,13464,7914,7,Não,4,3,80,0,9,3,3,4,3,2,2,1285
46,Nao,nao-viaja,849,Vendas,26,2,Ciencias Sociais,1801,2,Masculino,98,2,2,Executivo de Vendas,2,Solteiro,7991,25166,8,Não,3,3,80,0,6,3,3,2,2,2,2,1286
40,Nao,viaja-raramente,616,P & D,2,2,Ciencias Sociais,1802,3,Feminino,99,3,1,Tecnico de Laboratorio,1,Casado,3377,25605,4,Não,3,4,80,1,7,5,2,4,3,0,2,1287
42,Nao,viaja-raramente,1128,P & D,13,3,Medicina,1803,2,Masculino,95,4,2,Representante da Saude,1,Casado,5538,5696,5,Não,3,3,80,2,10,2,2,0,0,0,0,1288
35,Nao,nao-viaja,1180,P & D,2,2,Medicina,1804,2,Masculino,90,3,2,Diretor de Manufatura,4,Divorciado,5762,24442,2,Não,3,3,80,1,15,6,3,7,7,1,7,1289
38,Nao,nao-viaja,1336,Recursos Humanos,2,3,Recursos Humanos,1805,1,Masculino,100,3,1,Recursos Humanos,2,Divorciado,2592,7129,5,Não,3,4,80,3,13,3,3,11,10,3,8,1290
34,Sim,viaja-frequentemente,234,P & D,9,4,Ciencias Sociais,1807,4,Masculino,93,3,2,Tecnico de Laboratorio,1,Casado,5346,6208,4,Não,3,3,80,1,11,3,2,7,1,0,7,1291
37,Sim,viaja-raramente,370,P & D,10,4,Medicina,1809,4,Masculino,58,3,2,Diretor de Manufatura,1,Solteiro,4213,4992,1,Não,3,2,80,0,10,4,1,10,3,0,8,1292
39,Nao,viaja-frequentemente,766,Vendas,20,3,Ciencias Sociais,1812,3,Masculino,83,3,2,Executivo de Vendas,4,Divorciado,4127,19188,2,Não,3,4,80,1,7,6,3,2,1,2,2,1293
43,Nao,nao-viaja,343,P & D,9,3,Ciencias Sociais,1813,1,Masculino,52,3,1,Pesquisador,3,Solteiro,2438,24978,4,Não,3,3,80,0,7,2,2,3,2,1,2,1294
41,Nao,viaja-raramente,447,P & D,5,3,Ciencias Sociais,1814,2,Masculino,85,4,2,Representante da Saude,2,Solteiro,6870,15530,3,Não,3,1,80,0,11,3,1,3,2,1,2,1295
41,Nao,viaja-raramente,796,Vendas,4,1,Marketing,1815,3,Feminino,81,3,3,Executivo de Vendas,3,Divorciado,10447,26458,0,Sim,3,4,80,1,23,3,4,22,14,13,5,1296
30,Nao,viaja-raramente,1092,P & D,10,3,Medicina,1816,1,Feminino,64,3,3,Diretor de Manufatura,3,Solteiro,9667,2739,9,Não,3,2,80,0,9,3,3,7,7,0,2,1297
26,Sim,viaja-raramente,920,Recursos Humanos,20,2,Medicina,1818,4,Feminino,69,3,1,Recursos Humanos,2,Casado,2148,6889,0,Sim,3,3,80,0,6,3,3,5,1,1,4,1298
46,Sim,viaja-raramente,261,P & D,21,2,Medicina,1821,4,Feminino,66,3,2,Representante da Saude,2,Casado,8926,10842,4,Não,4,4,80,1,13,2,4,9,7,3,7,1299
40,Nao,viaja-raramente,1194,P & D,1,3,Ciencias Sociais,1822,3,Feminino,52,3,2,Representante da Saude,4,Divorciado,6513,9060,4,Não,3,4,80,1,12,3,3,5,3,0,3,1300
34,Nao,viaja-raramente,810,Vendas,8,2,Formacao Tecnica,1823,2,Masculino,92,4,2,Executivo de Vendas,3,Casado,6799,22128,1,Não,4,3,80,2,10,5,3,10,8,4,8,1301
58,Nao,nao-viaja,350,Vendas,2,3,Medicina,1824,2,Masculino,52,3,4,Gestor,2,Divorciado,16291,22577,4,Não,4,4,80,1,37,0,2,16,9,14,14,1302
35,Nao,viaja-raramente,185,P & D,23,4,Medicina,1826,2,Masculino,91,1,1,Tecnico de Laboratorio,3,Casado,2705,9696,0,Não,3,2,80,1,6,2,4,5,4,0,3,1303
47,Nao,viaja-raramente,1001,P & D,4,3,Ciencias Sociais,1827,3,Feminino,92,2,3,Diretor de Manufatura,2,Divorciado,10333,19271,8,Sim,3,3,80,1,28,4,3,22,11,14,10,1304
40,Nao,viaja-raramente,750,P & D,12,3,Ciencias Sociais,1829,2,Feminino,47,3,2,Representante da Saude,1,Divorciado,4448,10748,2,Não,3,2,80,1,15,3,3,7,4,7,7,1305
54,Nao,viaja-raramente,431,P & D,7,4,Medicina,1830,4,Feminino,68,3,2,Pesquisador,4,Casado,6854,15696,4,Não,3,2,80,1,14,2,2,7,1,1,7,1306
31,Nao,viaja-frequentemente,1125,Vendas,7,4,Marketing,1833,1,Feminino,68,3,3,Executivo de Vendas,1,Casado,9637,8277,2,Não,3,4,80,2,9,3,3,3,2,2,2,1307
28,Nao,viaja-raramente,1217,P & D,1,3,Medicina,1834,3,Feminino,67,3,1,Pesquisador,1,Casado,3591,12719,1,Não,4,3,80,1,3,3,3,3,2,1,2,1308
38,Nao,viaja-raramente,723,Vendas,2,4,Marketing,1835,2,Feminino,77,1,2,Representante de Vendas,4,Casado,5405,4244,2,Sim,4,1,80,2,20,4,2,4,2,0,3,1309
26,Nao,viaja-raramente,572,Vendas,10,3,Medicina,1836,3,Masculino,46,3,2,Executivo de Vendas,4,Solteiro,4684,9125,1,Não,3,1,80,0,5,4,3,5,3,1,2,1310
58,Nao,viaja-frequentemente,1216,P & D,15,4,Ciencias Sociais,1837,1,Masculino,87,3,4,Diretor de Pesquisa,3,Casado,15787,21624,2,Sim,3,2,80,0,23,3,3,2,2,2,2,1311
18,Nao,nao-viaja,1431,P & D,14,3,Medicina,1839,2,Feminino,33,3,1,Pesquisador,3,Solteiro,1514,8018,1,Não,3,3,80,0,0,4,1,0,0,0,0,1312
31,Sim,viaja-raramente,359,Recursos Humanos,18,5,Recursos Humanos,1842,4,Masculino,89,4,1,Recursos Humanos,1,Casado,2956,21495,0,Não,3,3,80,0,2,4,3,1,0,0,0,1313
29,Sim,viaja-raramente,350,Recursos Humanos,13,3,Recursos Humanos,1844,1,Masculino,56,2,1,Recursos Humanos,1,Divorciado,2335,3157,4,Sim,3,4,80,3,4,3,3,2,2,2,0,1314
45,Nao,nao-viaja,589,Vendas,2,4,Ciencias Sociais,1845,3,Feminino,67,3,2,Executivo de Vendas,3,Casado,5154,19665,4,Não,4,2,80,2,10,3,4,8,7,5,7,1315
36,Nao,viaja-raramente,430,P & D,2,4,Outros,1847,4,Feminino,73,3,2,Pesquisador,2,Casado,6962,19573,4,Sim,4,4,80,1,15,2,3,1,0,0,0,1316
43,Nao,viaja-frequentemente,1422,Vendas,2,4,Ciencias Sociais,1849,1,Masculino,92,3,2,Executivo de Vendas,4,Casado,5675,19246,1,Não,4,3,80,1,7,5,3,7,7,7,7,1317
27,Nao,viaja-frequentemente,1297,P & D,5,2,Ciencias Sociais,1850,4,Feminino,53,3,1,Tecnico de Laboratorio,4,Solteiro,2379,19826,0,Sim,3,3,80,0,6,3,2,5,4,0,2,1318
29,Nao,viaja-frequentemente,574,P & D,20,1,Medicina,1852,4,Masculino,40,3,1,Tecnico de Laboratorio,4,Casado,3812,7003,1,Não,3,2,80,0,11,3,4,11,8,3,10,1319
32,Nao,viaja-frequentemente,1318,Vendas,10,4,Marketing,1853,4,Masculino,79,3,2,Executivo de Vendas,4,Solteiro,4648,26075,8,Não,3,3,80,0,4,2,4,0,0,0,0,1320
42,Nao,nao-viaja,355,P & D,10,4,Formacao Tecnica,1854,3,Masculino,38,3,1,Pesquisador,3,Casado,2936,6161,3,Não,4,2,80,2,10,1,2,6,3,3,3,1321
47,Nao,viaja-raramente,207,P & D,9,4,Ciencias Sociais,1856,2,Feminino,64,3,1,Tecnico de Laboratorio,3,Solteiro,2105,5411,4,Não,3,3,80,0,7,2,3,2,2,2,0,1322
46,Nao,viaja-raramente,706,P & D,2,2,Ciencias Sociais,1857,4,Masculino,82,3,3,Diretor de Manufatura,4,Divorciado,8578,19989,3,Não,3,3,80,1,12,4,2,9,8,4,7,1323
28,Nao,nao-viaja,280,Recursos Humanos,1,2,Ciencias Sociais,1858,3,Masculino,43,3,1,Recursos Humanos,4,Divorciado,2706,10494,1,Não,3,2,80,1,3,2,3,3,2,2,2,1324
29,Nao,viaja-raramente,726,P & D,29,1,Ciencias Sociais,1859,4,Masculino,93,1,2,Representante da Saude,3,Divorciado,6384,21143,8,Não,3,4,80,2,11,3,3,7,0,1,6,1325
42,Nao,viaja-raramente,1142,P & D,8,3,Ciencias Sociais,1860,4,Masculino,81,3,1,Tecnico de Laboratorio,3,Solteiro,3968,13624,4,Não,3,4,80,0,8,3,3,0,0,0,0,1326
32,Sim,viaja-raramente,414,Vendas,2,4,Marketing,1862,3,Masculino,82,2,2,Executivo de Vendas,2,Solteiro,9907,26186,7,Sim,3,3,80,0,7,3,2,2,2,2,2,1327
46,Nao,viaja-raramente,1319,Vendas,3,3,Formacao Tecnica,1863,1,Feminino,45,4,4,Executivo de Vendas,1,Divorciado,13225,7739,2,Não,3,4,80,1,25,5,3,19,17,2,8,1328
27,Nao,viaja-raramente,728,Vendas,23,1,Medicina,1864,2,Feminino,36,2,2,Representante de Vendas,3,Casado,3540,7018,1,Não,4,4,80,1,9,5,3,9,8,5,8,1329
29,Nao,viaja-raramente,352,Recursos Humanos,6,1,Medicina,1865,4,Masculino,87,2,1,Recursos Humanos,2,Casado,2804,15434,1,Não,3,4,80,0,1,3,3,1,0,0,0,1330
43,Nao,viaja-raramente,823,P & D,6,3,Medicina,1866,1,Feminino,81,2,5,Gestor,3,Casado,19392,22539,7,Não,3,4,80,0,21,2,3,16,12,6,14,1331
48,Nao,viaja-raramente,1224,P & D,10,3,Ciencias Sociais,1867,4,Masculino,91,2,5,Diretor de Pesquisa,2,Casado,19665,13583,4,Não,3,4,80,0,29,3,3,22,10,12,9,1332
29,Sim,viaja-frequentemente,459,P & D,24,2,Ciencias Sociais,1868,4,Masculino,73,2,1,Pesquisador,4,Solteiro,2439,14753,1,Sim,4,2,80,0,1,3,2,1,0,1,0,1333
46,Sim,viaja-raramente,1254,Vendas,10,3,Ciencias Sociais,1869,3,Feminino,64,3,3,Executivo de Vendas,2,Casado,7314,14011,5,Não,4,3,80,3,14,2,3,8,7,0,7,1334
27,Nao,viaja-frequentemente,1131,P & D,15,3,Ciencias Sociais,1870,4,Feminino,77,2,1,Pesquisador,1,Casado,4774,23844,0,Não,3,4,80,1,8,2,2,7,6,7,3,1335
39,Nao,viaja-raramente,835,P & D,19,4,Outros,1871,4,Masculino,41,3,2,Pesquisador,4,Divorciado,3902,5141,8,Não,3,2,80,3,7,2,3,2,2,2,2,1336
55,Nao,viaja-raramente,836,P & D,2,4,Formacao Tecnica,1873,2,Masculino,98,2,1,Pesquisador,4,Casado,2662,7975,8,Não,4,2,80,1,19,2,4,5,2,0,4,1337
28,Nao,viaja-raramente,1172,Vendas,3,3,Medicina,1875,2,Feminino,78,3,1,Representante de Vendas,2,Casado,2856,3692,1,Não,3,4,80,1,1,3,3,1,0,0,0,1338
30,Sim,viaja-raramente,945,Vendas,9,3,Medicina,1876,2,Masculino,89,3,1,Representante de Vendas,4,Solteiro,1081,16019,1,Não,3,3,80,0,1,3,2,1,0,0,0,1339
22,Sim,viaja-raramente,391,P & D,7,1,Ciencias Sociais,1878,4,Masculino,75,3,1,Pesquisador,2,Solteiro,2472,26092,1,Sim,4,1,80,0,1,2,3,1,0,0,0,1340
36,Nao,viaja-raramente,1266,Vendas,10,4,Formacao Tecnica,1880,2,Feminino,63,2,2,Executivo de Vendas,3,Casado,5673,6060,1,Sim,3,1,80,1,10,4,3,10,9,1,7,1341
31,Nao,viaja-raramente,311,P & D,20,3,Ciencias Sociais,1881,2,Masculino,89,3,2,Tecnico de Laboratorio,3,Divorciado,4197,18624,1,Não,3,1,80,1,10,2,3,10,8,0,2,1342
34,Nao,viaja-raramente,1480,Vendas,4,3,Ciencias Sociais,1882,3,Masculino,64,3,3,Executivo de Vendas,4,Casado,9713,24444,2,Sim,3,4,80,3,9,3,3,5,3,1,0,1343
29,Nao,viaja-raramente,592,P & D,7,3,Ciencias Sociais,1883,4,Masculino,59,3,1,Tecnico de Laboratorio,1,Solteiro,2062,19384,3,Não,3,2,80,0,11,2,3,3,2,1,2,1344
37,Nao,viaja-raramente,783,P & D,7,4,Medicina,1885,4,Masculino,78,3,2,Pesquisador,1,Casado,4284,13588,5,Sim,4,3,80,1,16,2,3,5,3,0,4,1345
35,Nao,viaja-raramente,219,P & D,16,2,Outros,1886,4,Feminino,44,2,2,Diretor de Manufatura,2,Casado,4788,25388,0,Sim,3,4,80,0,4,2,3,3,2,0,2,1346
45,Nao,viaja-raramente,556,P & D,25,2,Ciencias Sociais,1888,2,Feminino,93,2,2,Diretor de Manufatura,4,Casado,5906,23888,0,Não,3,4,80,2,10,2,2,9,8,3,8,1347
36,Nao,viaja-frequentemente,1213,Recursos Humanos,2,1,Recursos Humanos,1890,2,Masculino,94,2,2,Recursos Humanos,4,Solteiro,3886,4223,1,Não,4,4,80,0,10,2,2,10,1,0,8,1348
40,Nao,viaja-raramente,1137,P & D,1,4,Ciencias Sociais,1892,1,Masculino,98,3,4,Gestor,1,Divorciado,16823,18991,2,Não,3,1,80,1,22,3,3,19,7,11,16,1349
26,Nao,viaja-raramente,482,P & D,1,2,Ciencias Sociais,1893,2,Feminino,90,2,1,Pesquisador,3,Casado,2933,14908,1,Sim,3,3,80,1,1,3,2,1,0,1,0,1350
27,Nao,viaja-raramente,511,Vendas,2,2,Medicina,1898,1,Feminino,89,4,2,Executivo de Vendas,3,Solteiro,6500,26997,0,Não,3,2,80,0,9,5,2,8,7,0,7,1351
48,Nao,viaja-frequentemente,117,P & D,22,3,Medicina,1900,4,Feminino,58,3,4,Gestor,4,Divorciado,17174,2437,3,Não,3,2,80,1,24,3,3,22,17,4,7,1352
44,Nao,viaja-raramente,170,P & D,1,4,Ciencias Sociais,1903,2,Masculino,78,4,2,Representante da Saude,1,Casado,5033,9364,2,Não,3,4,80,1,10,5,3,2,0,2,2,1353
34,Sim,nao-viaja,967,P & D,16,4,Formacao Tecnica,1905,4,Masculino,85,1,1,Pesquisador,1,Casado,2307,14460,1,Sim,4,2,80,1,5,2,3,5,2,3,0,1354
56,Sim,viaja-raramente,1162,P & D,24,2,Ciencias Sociais,1907,1,Masculino,97,3,1,Tecnico de Laboratorio,4,Solteiro,2587,10261,1,Não,3,4,80,0,5,3,3,4,2,1,0,1355
36,Nao,viaja-raramente,335,Vendas,17,2,Marketing,1908,3,Masculino,33,2,2,Executivo de Vendas,2,Casado,5507,16822,2,Não,3,3,80,2,12,1,1,4,2,1,3,1356
41,Nao,viaja-raramente,337,Vendas,8,3,Marketing,1909,3,Feminino,54,3,2,Executivo de Vendas,2,Casado,4393,26841,5,Não,4,3,80,1,14,3,3,5,4,1,4,1357
42,Nao,viaja-raramente,1396,P & D,6,3,Medicina,1911,3,Masculino,83,3,3,Diretor de Pesquisa,1,Casado,13348,14842,9,Não,3,2,80,1,18,3,4,13,7,5,7,1358
31,Nao,viaja-raramente,1079,Vendas,10,2,Medicina,1912,3,Feminino,86,3,2,Executivo de Vendas,4,Divorciado,6583,20115,2,Sim,3,4,80,1,8,2,3,5,2,1,4,1359
34,Nao,viaja-raramente,735,Vendas,3,1,Medicina,1915,4,Feminino,75,2,2,Executivo de Vendas,4,Casado,8103,16495,3,Sim,3,3,80,0,9,3,2,4,2,0,1,1360
31,Nao,viaja-raramente,471,P & D,4,3,Medicina,1916,1,Feminino,62,4,1,Tecnico de Laboratorio,3,Divorciado,3978,16031,8,Não,3,2,80,1,4,0,2,2,2,2,2,1361
26,Nao,viaja-frequentemente,1096,P & D,6,3,Outros,1918,3,Masculino,61,4,1,Tecnico de Laboratorio,4,Casado,2544,7102,0,Não,3,1,80,1,8,3,3,7,7,7,7,1362
45,Nao,viaja-frequentemente,1297,P & D,1,4,Medicina,1922,2,Masculino,44,3,2,Representante da Saude,3,Solteiro,5399,14511,4,Não,3,3,80,0,12,3,3,4,2,0,3,1363
33,Nao,viaja-raramente,217,Vendas,10,4,Marketing,1924,2,Masculino,43,3,2,Executivo de Vendas,3,Solteiro,5487,10410,1,Não,3,2,80,0,10,2,2,10,4,0,9,1364
28,Nao,viaja-frequentemente,783,Vendas,1,2,Ciencias Sociais,1927,3,Masculino,42,2,2,Executivo de Vendas,4,Casado,6834,19255,1,Sim,3,3,80,1,7,2,3,7,7,0,7,1365
29,Sim,viaja-frequentemente,746,Vendas,24,3,Formacao Tecnica,1928,3,Masculino,45,4,1,Representante de Vendas,1,Solteiro,1091,10642,1,Não,3,4,80,0,1,3,3,1,0,0,0,1366
39,Nao,nao-viaja,1251,Vendas,21,4,Ciencias Sociais,1929,1,Feminino,32,1,2,Executivo de Vendas,3,Casado,5736,3987,6,Não,3,3,80,1,10,1,3,3,2,1,2,1367
27,Nao,viaja-raramente,1354,P & D,2,4,Formacao Tecnica,1931,2,Masculino,41,3,1,Pesquisador,2,Casado,2226,6073,1,Não,3,3,80,1,6,3,2,5,3,1,2,1368
34,Nao,viaja-frequentemente,735,P & D,22,4,Outros,1932,3,Masculino,86,2,2,Pesquisador,4,Casado,5747,26496,1,Sim,3,2,80,0,16,3,3,15,10,6,11,1369
